trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1073,False,"{'a': 0.5, 'e': 0.756832050030686}",20,0,-150.72355641268763,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
1074,False,"{'a': 0.5, 'e': 0.9775396481203953}",35,0,-271.3637529357693,"{0: 18, 1: 2, 2: 10, 3: 1, 4: 4}",0
1075,False,"{'a': 0.5, 'e': 0.958911447463134}",30,0,-104.8129140706174,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
1076,False,"{'a': 0.5, 'e': 0.7055082812610101}",35,9,-10.506026263648208,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 0}",1
1077,False,"{'a': 0.5, 'e': 0.2793720823446877}",35,21,16.581641335406207,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.21516414577161172}",25,10,11.718986248825637,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1079,False,"{'a': 0.5, 'e': 0.6570206868910969}",20,0,-54.598693160400856,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
1080,False,"{'a': 0.5, 'e': 0.9380156494621107}",20,9,7.016637393011964,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 0.989351666605345}",25,0,-123.26223338971693,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
1082,False,"{'a': 0.5, 'e': 0.7984598909179464}",20,0,-129.3694427956254,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
1083,False,"{'a': 0.5, 'e': 0.412077286671613}",30,18,0.6379494714232763,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 0.07519620904973118}",20,10,18.32037717934319,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 0.5440590502362271}",30,16,-2.856732420280212,"{0: 10, 1: 4, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.5, 'e': 0.8797172612021713}",25,0,-72.69144010914877,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
1087,False,"{'a': 0.5, 'e': 0.9999900054137402}",20,0,-94.12523482599188,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1088,False,"{'a': 0.5, 'e': 0.8754303204293443}",20,0,13.666318116774399,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1089,False,"{'a': 0.5, 'e': 0.5365347613040475}",20,15,2.7260968323804664,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 0.06627678030754695}",30,20,20.515294255298965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 0.4202080679917626}",25,7,26.780937902980526,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.8038113259779768}",30,0,-260.69776724646886,"{0: 13, 1: 6, 2: 6, 3: 1, 4: 4}",0
1093,False,"{'a': 0.5, 'e': 0.9906135374647382}",30,0,-144.61361284972767,"{0: 21, 1: 4, 2: 1, 3: 1, 4: 3}",0
1094,False,"{'a': 0.5, 'e': 0.9348790061252026}",20,0,-56.761845759270784,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1095,False,"{'a': 0.5, 'e': 0.6502534890410232}",20,0,-38.038237657171926,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1096,False,"{'a': 0.5, 'e': 0.20642323945634647}",35,26,16.82832687850295,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.5, 'e': 0.28794661840940233}",35,20,13.954256495542078,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.7118171015991323}",20,2,-133.09808061113517,"{0: 9, 1: 3, 2: 3, 3: 1, 4: 2}",1
1099,False,"{'a': 0.5, 'e': 0.96140993282809}",25,0,-176.48472676418496,"{0: 11, 1: 1, 2: 10, 3: 2, 4: 1}",0
1100,False,"{'a': 0.5, 'e': 0.9756160821571205}",25,0,-63.94609980568892,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
1101,False,"{'a': 0.5, 'e': 0.7509573887736983}",20,0,-110.7989999603997,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
1102,False,"{'a': 0.5, 'e': 0.3424381360639331}",20,16,6.513431369292602,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.14992191530179746}",20,14,10.241746570076815,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.6055758530920589}",25,16,-8.092058352858317,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.9129637018491565}",20,0,-73.55579692173872,"{0: 11, 1: 5, 2: 1, 3: 3, 4: 0}",0
1106,False,"{'a': 0.5, 'e': 0.9968261956713436}",30,0,-366.9930297952401,"{0: 10, 1: 3, 2: 10, 3: 1, 4: 6}",0
1107,False,"{'a': 0.5, 'e': 0.8366308712642267}",25,7,-159.54494760487924,"{0: 9, 1: 0, 2: 5, 3: 2, 4: 2}",1
1108,False,"{'a': 0.5, 'e': 0.47159913104992585}",35,20,-27.946171471493663,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.008896524040091641}",20,10,18.917540625186263,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 0.4872139997679717}",20,11,-4.656181973941154,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.8462444961703725}",25,0,-147.82902318209614,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
1112,False,"{'a': 0.5, 'e': 0.9980848261016746}",25,0,-31.118303404021987,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1113,False,"{'a': 0.5, 'e': 0.9055591811780571}",30,6,-69.73878451835938,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 1}",1
1114,False,"{'a': 0.5, 'e': 0.5913210662215004}",20,5,-9.503500801588189,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1115,False,"{'a': 0.5, 'e': 0.13230693121076506}",30,21,15.721002583526664,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.35910055492590737}",30,17,25.4318546054525,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.7625877011470297}",30,0,-75.9691852815945,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
1118,False,"{'a': 0.5, 'e': 0.9793667819514931}",30,13,-86.58629152111868,"{0: 12, 1: 0, 2: 2, 3: 2, 4: 1}",1
1119,False,"{'a': 0.5, 'e': 0.9563627179236129}",20,0,-187.4661234254674,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
1120,False,"{'a': 0.5, 'e': 0.6992077062321952}",25,12,-18.623263024462922,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.270862262333869}",20,0,25.84176553337128,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1122,False,"{'a': 0.5, 'e': 0.22379971003543722}",20,15,8.571645118160708,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.5, 'e': 0.6636677081003122}",20,16,5.726856908908399,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.9410467050017307}",25,0,-141.00331388757616,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
1125,False,"{'a': 0.5, 'e': 0.9880246483675132}",20,2,-111.43800053529579,"{0: 7, 1: 5, 2: 4, 3: 1, 4: 1}",1
1126,False,"{'a': 0.5, 'e': 0.7930996992486631}",25,0,-119.16431419101306,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
1127,False,"{'a': 0.5, 'e': 0.40399628343473853}",20,0,-9.134792350924782,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1128,False,"{'a': 0.5, 'e': 0.08401951242696915}",25,0,36.97470031950855,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1129,False,"{'a': 0.5, 'e': 0.5514644013636177}",30,19,19.6342131813333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.8838915718530796}",35,0,-226.05829203087427,"{0: 19, 1: 5, 2: 6, 3: 2, 4: 3}",0
1131,False,"{'a': 0.5, 'e': 0.9999112587566504}",25,0,-109.04117226840965,"{0: 15, 1: 1, 2: 6, 3: 3, 4: 0}",0
1132,False,"{'a': 0.5, 'e': 0.8711177963922977}",20,0,-148.7203674072118,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
1133,False,"{'a': 0.5, 'e': 0.5290443161758469}",30,13,6.936915662698393,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1134,False,"{'a': 0.5, 'e': 0.05744233629398255}",20,0,29.494835283695785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1135,False,"{'a': 0.5, 'e': 0.42822353088416387}",20,0,-15.978006239260406,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1136,False,"{'a': 0.5, 'e': 0.8090453428841139}",25,0,-135.61407406995428,"{0: 14, 1: 6, 2: 2, 3: 1, 4: 2}",0
1137,False,"{'a': 0.5, 'e': 0.9917846385032675}",20,2,-111.89764907435281,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 1}",1
1138,False,"{'a': 0.5, 'e': 0.9317004649183155}",20,0,-119.58497675565678,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
1139,False,"{'a': 0.5, 'e': 0.6435035233316658}",35,0,-111.94751661390437,"{0: 25, 1: 1, 2: 6, 3: 2, 4: 1}",0
1140,False,"{'a': 0.5, 'e': 0.19775447626345347}",25,13,20.000462349375184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.29641176352252496}",20,14,12.777915604060615,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 0.718006065876535}",20,0,-43.40711519200776,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
1143,False,"{'a': 0.5, 'e': 0.9638074419669898}",25,0,-132.52893570938457,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
1144,False,"{'a': 0.5, 'e': 0.9736351423042602}",20,0,-35.79657695866278,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1145,False,"{'a': 0.5, 'e': 0.7450830030927507}",30,0,-63.13994844306724,"{0: 20, 1: 3, 2: 7, 3: 0, 4: 0}",0
1146,False,"{'a': 0.5, 'e': 0.33410855904595715}",20,12,2.852973341308715,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.15866731269864684}",25,0,30.334093948587626,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1148,False,"{'a': 0.5, 'e': 0.6125958925786359}",20,0,-31.97984683094659,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1149,False,"{'a': 0.5, 'e': 0.9165396329267108}",20,0,-0.6371494024274298,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1150,False,"{'a': 0.5, 'e': 0.9960825056971334}",20,0,-144.6067170695873,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
1151,False,"{'a': 0.5, 'e': 0.8317496414810336}",25,12,-90.57437003408448,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 2}",1
1152,False,"{'a': 0.5, 'e': 0.4637754567475154}",20,0,-71.57554008011412,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
1153,False,"{'a': 0.5, 'e': 0.017747134532308913}",20,9,23.480525736563138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.5, 'e': 0.4949246083256689}",35,11,-105.59244002559805,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 2}",1
1155,False,"{'a': 0.5, 'e': 0.8509272769017507}",25,0,-138.40879784896003,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
1156,False,"{'a': 0.5, 'e': 0.998593270966005}",25,0,-162.11349287887901,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
1157,False,"{'a': 0.5, 'e': 0.901768805139917}",25,0,-92.80882678775677,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
1158,False,"{'a': 0.5, 'e': 0.5841598855290122}",25,5,-4.880557568299111,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.12352825265235788}",25,11,25.213848399561584,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 0.3673474046720173}",30,13,8.22561647331289,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.7682836056440547}",25,0,-82.58121326015751,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
1162,False,"{'a': 0.5, 'e': 0.9811171851269475}",20,2,-194.15818275496787,"{0: 8, 1: 4, 2: 2, 3: 0, 4: 4}",1
1163,False,"{'a': 0.5, 'e': 0.9537390600327005}",25,0,-154.2208925552064,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
1164,False,"{'a': 0.5, 'e': 0.6928523502298791}",30,1,-51.50651075777428,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 1}",1
1165,False,"{'a': 0.5, 'e': 0.26233122102030565}",20,15,7.3739014839905765,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.23241774021622025}",20,0,-25.769308725886567,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1167,False,"{'a': 0.5, 'e': 0.670262732795749}",25,0,-56.3531180975972,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
1168,False,"{'a': 0.5, 'e': 0.9440040321568512}",20,0,-150.38089650346382,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
1169,False,"{'a': 0.5, 'e': 0.9866202211543537}",20,0,-75.63331305119422,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
1170,False,"{'a': 0.5, 'e': 0.7876773704301162}",20,0,-155.07477695688186,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
1171,False,"{'a': 0.5, 'e': 0.39588362821591344}",20,0,5.742167499586093,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1172,False,"{'a': 0.5, 'e': 0.09283623310976193}",20,3,23.599431132777326,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.5588265467933469}",20,0,-63.53236467395548,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
1174,False,"{'a': 0.5, 'e': 0.8879966320647492}",20,16,8.003631700608526,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 0.9997541718414639}",35,0,-224.3251945862935,"{0: 18, 1: 4, 2: 9, 3: 1, 4: 3}",0
1176,False,"{'a': 0.5, 'e': 0.8667370227056902}",25,6,-28.195715575807093,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.5215124219011238}",30,16,12.821533390558852,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1178,False,"{'a': 0.5, 'e': 0.04860339183359195}",25,17,12.951382822065234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.43620544365735325}",25,16,12.873775434593078,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.8142159733442853}",35,0,-102.50194057195422,"{0: 27, 1: 2, 2: 4, 3: 0, 4: 2}",0
1181,False,"{'a': 0.5, 'e': 0.9928780359817294}",20,0,-121.74129268758846,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
1182,False,"{'a': 0.5, 'e': 0.9284489275787703}",30,0,-43.894735149315245,"{0: 21, 1: 5, 2: 4, 3: 0, 4: 0}",0
1183,False,"{'a': 0.5, 'e': 0.6367031409161632}",35,0,-34.78308650908244,"{0: 28, 1: 2, 2: 4, 3: 1, 4: 0}",0
1184,False,"{'a': 0.5, 'e': 0.18907021955893671}",20,10,18.85119686210189,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.3048536856007493}",20,2,19.68210422275165,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.7241387763813923}",20,0,-114.9886847742233,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
1187,False,"{'a': 0.5, 'e': 0.9661294394811347}",20,0,-95.44229984183805,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
1188,False,"{'a': 0.5, 'e': 0.9715779208537356}",20,0,-185.03923246081027,"{0: 8, 1: 2, 2: 6, 3: 2, 4: 2}",0
1189,False,"{'a': 0.5, 'e': 0.7391502422367515}",20,0,-91.1313974305191,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1190,False,"{'a': 0.5, 'e': 0.3257528055543003}",30,0,-17.913263626357043,"{0: 26, 1: 3, 2: 0, 3: 0, 4: 1}",1
1191,False,"{'a': 0.5, 'e': 0.16740027895411294}",25,13,20.33236636029266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 0.6195679368857272}",20,0,-90.30857211986041,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1193,False,"{'a': 0.5, 'e': 0.9200437556805056}",20,0,-27.387036462980657,"{0: 13, 1: 6, 2: 1, 3: 0, 4: 0}",0
1194,False,"{'a': 0.5, 'e': 0.9952607754369492}",20,8,-22.487203946163902,"{0: 8, 1: 3, 2: 0, 3: 1, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.8268032464334082}",20,0,-80.0746795359473,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
1196,False,"{'a': 0.5, 'e': 0.45591544693166575}",20,12,-3.7771109875577675,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1197,False,"{'a': 0.5, 'e': 0.026596354586037207}",25,11,27.198327105187403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 0.5025964409207844}",20,0,-84.87418706322458,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
1199,False,"{'a': 0.5, 'e': 0.8555433898544533}",25,0,-106.67918192944956,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
1200,False,"{'a': 0.5, 'e': 0.9990234788329058}",25,0,-76.70577888377034,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
1201,False,"{'a': 0.5, 'e': 0.8979077780311747}",25,0,-84.91699807764438,"{0: 19, 1: 4, 2: 0, 3: 0, 4: 2}",0
1202,False,"{'a': 0.5, 'e': 0.576952937538875}",20,9,-55.553165376624584,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
1203,False,"{'a': 0.5, 'e': 0.11473989599990957}",25,15,-2.8686478466050547,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 0.3755654737736039}",25,0,-79.45597444114316,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
1205,False,"{'a': 0.5, 'e': 0.7739193172635314}",35,12,-67.11225183871055,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 1}",1
1206,False,"{'a': 0.5, 'e': 0.9827907205075521}",30,0,-122.80377242882966,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
1207,False,"{'a': 0.5, 'e': 0.9510406793466742}",35,11,-13.810837609401652,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.6864427111784778}",20,11,-9.526527789461209,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.2537796267872891}",20,6,15.487102322634502,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.24101756111533412}",25,0,-37.88491670347209,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1211,False,"{'a': 0.5, 'e': 0.6768052442756178}",30,0,-99.55361865757652,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
1212,False,"{'a': 0.5, 'e': 0.9468873992291383}",25,0,-47.46927239719475,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
1213,False,"{'a': 0.5, 'e': 0.9851384949988209}",30,21,-27.412203053544307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1214,False,"{'a': 0.5, 'e': 0.7821933292866443}",20,0,-119.08517445753678,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
1215,False,"{'a': 0.5, 'e': 0.38773995661904564}",20,0,-33.38054837254506,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1216,False,"{'a': 0.5, 'e': 0.10164568033263627}",20,14,10.710079073811174,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.5661449097218553}",20,3,-46.90447273839206,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
1218,False,"{'a': 0.5, 'e': 0.8920321202171627}",20,0,-20.841087195074195,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1219,False,"{'a': 0.5, 'e': 0.999518756975502}",30,0,-124.2905133044254,"{0: 17, 1: 2, 2: 9, 3: 2, 4: 0}",0
1220,False,"{'a': 0.5, 'e': 0.862288342590921}",20,6,-1.8064311960406103,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.5139396685827857}",25,0,-37.75603090198761,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1222,False,"{'a': 0.5, 'e': 0.03976063943301937}",20,9,23.075550713682404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.4441531809507287}",25,3,12.880233575471367,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.8193228122540169}",20,0,-127.35906763989865,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
1225,False,"{'a': 0.5, 'e': 0.9938936442354813}",20,0,-7.58223479969878,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1226,False,"{'a': 0.5, 'e': 0.9251246488554479}",20,0,-80.37965522574547,"{0: 9, 1: 6, 2: 4, 3: 1, 4: 0}",0
1227,False,"{'a': 0.5, 'e': 0.6298528745855095}",25,20,7.426184080984816,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.5, 'e': 0.1803711497300862}",25,10,11.95155064710098,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1229,False,"{'a': 0.5, 'e': 0.3132717232430274}",20,13,15.451318586825023,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.5, 'e': 0.7302147526329418}",25,0,-123.75801736639902,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
1231,False,"{'a': 0.5, 'e': 0.9683757434484963}",20,0,-50.263902297138316,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1232,False,"{'a': 0.5, 'e': 0.9694445789831095}",20,0,-116.502398412542,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
1233,False,"{'a': 0.5, 'e': 0.7331595710209659}",20,0,-75.43458779569893,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
1234,False,"{'a': 0.5, 'e': 0.3173715302389422}",25,3,-11.658024968390468,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.17612012986464826}",20,13,-5.084406384743975,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1236,False,"{'a': 0.5, 'e': 0.6264914397731085}",20,7,4.378546239624694,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.9234757955722972}",25,0,-239.75273854407237,"{0: 14, 1: 2, 2: 2, 3: 3, 4: 4}",0
1238,False,"{'a': 0.5, 'e': 0.9943610692710649}",25,0,-108.19321738024713,"{0: 13, 1: 7, 2: 3, 3: 1, 4: 1}",0
1239,False,"{'a': 0.5, 'e': 0.8217920736576058}",30,0,-129.36504787175127,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
1240,False,"{'a': 0.5, 'e': 0.4480197174122222}",25,13,6.6552706283158285,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.03544349088956821}",25,14,20.67599609047858,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.5, 'e': 0.5102288964866329}",20,5,-60.19336747212991,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
1243,False,"{'a': 0.5, 'e': 0.8600924733689059}",20,8,-71.75789446876618,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
1244,False,"{'a': 0.5, 'e': 0.9993754159967905}",20,0,-63.00845421988836,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
1245,False,"{'a': 0.5, 'e': 0.8939764023525347}",30,13,-104.11145403050251,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 2}",1
1246,False,"{'a': 0.5, 'e': 0.5697007868953616}",20,0,-24.583881990559274,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1247,False,"{'a': 0.5, 'e': 0.1059425497966507}",25,19,8.71913616023608,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.3837541183678754}",20,5,14.695589541215712,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1249,False,"{'a': 0.5, 'e': 0.7794943944631735}",20,0,-76.05905247552928,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
1250,False,"{'a': 0.5, 'e': 0.9843872569764778}",20,0,-73.06234577629255,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
1251,False,"{'a': 0.5, 'e': 0.9482677872761346}",25,0,-140.8949175011462,"{0: 12, 1: 5, 2: 5, 3: 2, 4: 1}",0
1252,False,"{'a': 0.5, 'e': 0.6799792912553325}",20,0,-97.42914033100672,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1253,False,"{'a': 0.5, 'e': 0.2452081496283747}",30,2,49.32736382907846,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.5, 'e': 0.2495984989607987}",20,3,17.604948843526703,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
